133,93,66,66
136,96,67,67
137,96,70,70
142,97,68,68
144,96,68,68
145,98,67,67
145,99,67,67
146,100,67,67
147,99,67,67
151,98,65,65
148,94,68,68
143,89,70,70
140,88,68,68
142,86,65,65
139,56,68,68
136,52,67,67
132,48,69,69
127,46,69,69
120,45,70,70
114,45,67,67
115,46,65,65
112,44,69,69
113,43,67,67
116,42,66,66
126,45,69,69
131,49,69,69
136,55,71,71
141,66,70,70
146,78,67,67
150,101,64,64
151,107,65,65
153,104,63,63
158,96,52,52
156,79,52,52
149,39,63,63
148,32,66,66
146,29,67,67
146,31,66,66
145,35,65,65
148,54,59,59
138,44,79,79
149,87,56,56
147,100,62,62
146,102,66,66
145,79,65,65
145,73,62,62
143,69,66,66
142,71,65,65
142,76,64,64
140,93,65,65
140,105,63,63
142,118,62,62
147,134,54,54
144,147,64,64
134,137,84,84
144,119,59,59
139,102,65,65
140,96,62,62
138,91,63,63
135,89,62,62
133,92,63,63
132,98,64,64
130,108,64,64
129,121,65,65
129,123,62,62
125,109,63,63
122,86,60,60
116,67,63,63
112,58,64,64
107,53,62,62
105,56,64,64
108,71,58,58
110,90,55,55
100,80,75,75
108,125,65,65
109,119,64,64
99,109,84,84
89,99,104,104
79,89,124,124
132,57,57,57
135,53,63,63
125,43,83,83
142,61,65,65
146,70,64,64
157,95,63,63
158,99,64,64
160,94,63,63
150,84,83,83
161,64,62,62
163,52,65,65
162,51,67,67
164,58,63,63
164,68,63,63
169,86,57,57
162,118,66,66
160,122,66,66
156,113,64,64
153,99,63,63
148,88,64,64
144,78,65,65
143,77,63,63
140,78,67,67
140,85,62,62
140,93,62,62
136,112,64,64
126,102,84,84
130,95,58,58
121,74,62,62
118,66,64,64
113,61,63,63
109,62,65,65
108,69,62,62
106,78,63,63
111,97,56,56
110,112,62,62
109,105,61,61
108,89,62,62
108,80,61,61
113,75,59,59
115,72,64,64
117,77,63,63
120,85,61,61
126,97,62,62
136,114,58,58
146,126,62,62
149,111,64,64
139,101,84,84
155,85,63,63
156,78,63,63
158,69,63,63
157,71,65,65
156,77,63,63
153,87,62,62
154,105,57,57
149,115,63,63
152,101,55,55
147,88,61,61
147,78,63,63
145,71,63,63
144,66,64,64
140,68,66,66
140,76,63,63
138,85,64,64
138,97,62,62
137,103,63,63
139,93,58,58
133,73,62,62
129,65,63,63
122,63,64,64
110,72,63,63
107,81,63,63
106,97,62,62
108,116,55,55
103,128,62,62
103,132,64,64
107,123,59,59
107,110,61,61
109,105,61,61
114,99,65,65
123,101,65,65
128,106,65,65
137,117,58,58
146,134,59,59
148,145,62,62
138,135,82,82
128,125,102,102
163,112,62,62
168,105,62,62
172,98,65,65
179,97,62,62
179,102,62,62
177,109,63,63
167,99,83,83
165,132,63,63
155,126,54,54
145,100,57,57
141,87,56,56
130,69,64,64
126,61,64,64
121,56,65,65
122,63,61,61
121,70,66,66
124,87,61,61
123,100,64,64
127,94,60,60
125,83,64,64
126,77,63,63
127,72,65,65
131,73,65,65
140,86,62,62
142,96,61,61
132,86,81,81
145,132,59,59
143,141,63,63
146,136,58,58
143,120,61,61
143,115,61,61
141,113,63,63
140,114,66,66
142,127,62,62
143,141,59,59
145,157,57,57
147,173,58,58
144,190,62,62
147,186,60,60
145,165,61,61
145,153,62,62
144,141,63,63
144,132,63,63
142,120,65,65
143,123,64,64
142,127,65,65
143,138,63,63
144,147,65,65
134,137,85,85
150,98,54,54
148,85,57,57
145,70,63,63
144,63,64,64
142,65,62,62
141,73,62,62
142,88,58,58
146,110,53,53
141,116,64,64
138,105,56,56
132,89,62,62
129,81,62,62
125,76,65,65
123,74,63,63
120,82,62,62
119,92,63,63
120,107,61,61
119,117,63,63
121,114,65,65
127,87,63,63
129,79,63,63
131,75,62,62
136,71,63,63
143,71,62,62
146,82,63,63
152,94,60,60
158,104,65,65
163,109,66,66
169,104,57,57
167,72,63,63
166,65,66,66
167,64,65,65
168,61,66,66
170,64,64,64
175,77,64,64
181,90,61,61
184,103,62,62
185,105,64,64
189,100,60,60
187,70,62,62
186,65,63,63
181,63,64,64
173,63,63,63
168,65,65,65
163,81,63,63
160,95,62,62
158,104,63,63
155,104,62,62
151,94,60,60
147,69,61,61
145,65,61,61
143,64,62,62
142,67,61,61
141,71,62,62
140,93,60,60
137,107,63,63
135,117,62,62
130,112,64,64
123,104,58,58
103,86,61,61
100,81,62,62
99,78,64,64
97,81,63,63
97,86,62,62
104,106,60,60
106,118,62,62
111,123,64,64
120,111,58,58
110,101,78,78
129,68,63,63
134,62,63,63
139,58,62,62
142,58,62,62
147,63,61,61
152,85,58,58
150,96,62,62
150,104,62,62
150,100,60,60
152,86,55,55
147,62,61,61
145,58,61,61
144,58,62,62
144,61,61,61
142,69,58,58
134,90,59,59
130,101,64,64
130,108,63,63
127,102,60,60
126,90,60,60
125,80,64,64
128,84,61,61
130,89,62,62
131,97,61,61
132,105,61,61
133,131,57,57
132,143,61,61
131,151,62,62
